*Element, type=CPS3
1079,  643,  629,  501
1080,  643,   64,  630
1081,  734,  644,  600
1082,  644,  268,  630
1083,  645,  407,  605
1084,  739,  645,   91
1085,  646,  438,  610
1086,  740,  646,  173
1087,  647,  469,  615
1088,  741,  647,  398
1089,  648,  500,  620
1090,  742,  648,  316
1091,  649,   73,  516
1092,  688,  649,  167
1093,  650,   33,  454
1094,  687,  650,  322
1095,  679,  651,  154
1096,  651,   17,  580
1097,  652,   13,  427
1098,  685,  652,  123
1099,  653,   53,  489
1100,  686,  653,  366
1101,  673,  654,  335
1102,  654,   57,  579
1103,  665,  655,  130
1104,  655,   77,  578
1105,  660,  656,  359
1106,  656,   37,  577
1107,  743,  663,  657
1108,  657,   34,  455
1109,  660,  658,   36
1110, 1047,  667,  658
1111,  665,  659,   76
1112, 1048,  668,  659
1113,  660,   36,  458
1114,  750,  660,  359
1115,  744,  664,  661
1116,  661,   74,  517
1117,  662,  455,   35
1118, 1117, 1045,  662
1119,  663,  322,  650
1120,  663,   34,  657
1121,  664,  167,  649
1122,  664,   74,  661
1123,  665,   76,  520
1124,  749,  665,  130
1125,  666,  517,   75
1126, 1118, 1046,  666
1127, 1181,  667,  341
1128,  667,  457,  658
1129, 1182,  668,  148
1130,  668,  519,  659
1131,  669,  488,  487
1132, 1124, 1052,  669
1133,  670,  426,  425
1134, 1123, 1049,  670
1135,  671,  123,  652
1136,  680,  671,   16
1137,  747,  672,  674
1138,  672,  366,  653
1139,  673,   54,  485
1140,  748,  673,  335
1141,  674,   56,  488
1142,  674,  488,  669
1143, 1051,  677,  675
1144,  675,  424,   14
1145,  678,  676,  486
1146, 1122,  676, 1050
1147, 1183,  677,  139
1148,  677,  424,  675
1149,  678,   54,  673
1150, 1050,  678,  334
1151,  679,   14,  423
1152,  746,  679,  154
1153,  680,   16,  426
1154,  680,  426,  670
1155,  771,  681,  321
1156, 1057,  681,  849
1157,  772,  682,  168
1158, 1058,  682,  850
1159,  915,  774,  108
1160,  683,  122,  533
1161,  916,  773,  373
1162,  684,  382,  539
1163,  685,  107,  581
1164,  802,  685,  123
1165, 1005,  853,  902
1166,  686,  374,  582
1167,  797,  687,  322
1168,  851,  771,  321
1169,  688,  168,  584
1170,  798,  688,  167
1171,  689,  335,  654
1172,  768,  689,  336
1173,  842,  799,  690
1174,  690,  154,  651
1175,  691,  130,  655
1176,  770,  691,  114
1177,  845,  769,  368
1178,  692,  359,  656
1179,  776,  693,  152
1180,  843,  767,  153
1181,  844,  768,  336
1182,  694,  336,  564
1183,  778,  695,  115
1184,  863,  778,  116
1185,  864,  777,  376
1186,  696,  367,  570
1187,  697,   60,  496
1188,  758,  697,  340
1189,  698,   85,  541
1190,  698,   10,  529
1191,  699,   93,  529
1192,  699,  418,  542
1193,  700,  420,   12
1194, 1114,  700,  122
1195,  701,  432,  433
1196,  701,  150,  534
1197,  702,  448,   30
1198, 1115,  702,  320
1199,  703,  318,  537
1200,  703,  450,  549
1201,  704,  317,  550
1202,  704,   32,  537
1203,  705,  404,  551
1204,  705,   50,  538
1205,  706,  390,  538
1206,  706,  480,  552
1207,  707,  482,   52
1208, 1116,  707,  382
1209,  708,  494,  495
1210,  708,  339,  531
1211,  709,  510,   70
1212, 1113,  709,  169
1213,  710,  171,  532
1214,  710,  512,  559
1215,  711,  172,  560
1216,  711,   72,  532
1217,  712,   78,  522
1218,  752,  712,   92
1219,  713,  462,  461
1220,  713,  383,  565
1221,  714,  524,  523
1222,  714,  100,  566
1223,  994,  811,  269
1224,  715,  245,  611
1225,  765,  720,  317
1226,  716,  293,  593
1227,  766,  724,  172
1228,  717,  196,  602
1229,  759,  718,  739
1230,  718,   92,  633
1231,  760,  719,  740
1232,  719,  149,  636
1233,  720,  614,  594
1234,  765,  317,  755
1235,  761,  721,  741
1236,  721,  397,  639
1237,  762,  722,  742
1238,  722,  340,  642
1239,  993,  810,  220
1240,  723,  244,  621
1241,  724,  624,  603
1242,  766,  172,  756
1243,  809,  725,   87
1244,  725,   88,  606
1245,  763,  726,   85
1246,  763,   85,  753
1247,  727,   86,  586
1248,  727,  609,  726
1249,  812,  728,  402
1250,  728,  401,  616
1251,  764,  729,  404
1252,  764,  404,  757
1253,  730,  403,  595
1254,  730,  619,  729
1255,  813,  731,   88
1256,  731,   89,  635
1257,  885,  814,  245
1258,  732,  221,  638
1259,  815,  733,  401
1260,  733,  400,  641
1261,  886,  816,  244
1262,  734,  268,  644
1263,  889,  805,  221
1264,  735,  197,  637
1265,  806,  736,  400
1266,  736,  399,  640
1267,  890,  807,  268
1268,  737,  292,  643
1269,  808,  738,   89
1270,  738,   90,  634
1271,  739,  604,  645
1272,  759,  752,   92
1273,  740,  589,  646
1274,  760,  754,  149
1275,  741,  598,  647
1276,  761,  751,  397
1277,  742,  599,  648
1278,  762,  758,  340
1279, 1174,  877,  323
1280,  877,  797,  743
1281,  878,  798,  744
1282,  744,  167,  664
1283,  745,  123,  671
1284, 1178,  883,  131
1285,  879,  155,  746
1286,  746,  155,  675
1287, 1053,  803,  884
1288,  747,  366,  672
1289,  804,  748,  335
1290,  882,  334,  748
1291,  749,  138,  659
1292,  800,  749,  130
1293,  922,  801,  360
1294,  750,  351,  658
1295,  761,  397,  721
1296,  865,  839,  384
1297,  759,   92,  718
1298,  868,  837,   99
1299,  792,  753,   93
1300,  893,  835,  763
1301,  760,  149,  719
1302,  869,  754,  760
1303,  794,  755,  318
1304,  895,  755,  794
1305,  896,  756,  791
1306,  756,  172,  711
1307,  795,  757,  390
1308,  894,  836,  764
1309,  762,  340,  722
1310,  870,  758,  762
1311,  759,  739,   91
1312,  837,  759,   91
1313,  760,  740,  173
1314,  838,  760,  173
1315,  761,  741,  398
1316,  839,  761,  398
1317,  762,  742,  316
1318,  840,  762,  316
1319,  763,   86,  727
1320,  763,  727,  726
1321,  764,  403,  730
1322,  764,  730,  729
1323,  765,  293,  716
1324,  765,  716,  720
1325,  766,  196,  717
1326,  766,  717,  724
1327,  843,  153,  693
1328, 1088,  842,  177
1329,  844,  336,  694
1330, 1081,  841,  312
1331,  846,  367,  696
1332, 1084,  845,  368
1333,  848,  114,  695
1334, 1085,  847,  113
1335,  851,  321,  687
1336,  913,  849,  771
1337,  852,  168,  688
1338,  914,  850,  772
1339,  853,  374,  686
1340,  916,  856,  773
1341,  854,  107,  685
1342,  915,  855,  774
1343,  859,  337,  554
1344,  857,  844,  694
1345,  860,  152,  544
1346,  858,  843,  693
1347,  861,  375,  576
1348,  864,  846,  696
1349,  862,  115,  573
1350,  863,  848,  695
1351,  779,  149,  545
1352,  779,   20,  434
1353,  780,  397,  568
1354,  780,   38,  460
1355,  829,  781,   86
1356,  829,  821,  781
1357,  830,  782,  293
1358,  830,  822,  782
1359,  831,  783,  403
1360,  831,  823,  783
1361,  832,  784,  196
1362,  832,  824,  784
1363,  825,  785,  817
1364,  785,   91,  645
1365,  826,  786,  819
1366,  786,  173,  646
1367,  827,  787,  820
1368,  787,  398,  647
1369,  828,  788,  818
1370,  788,  316,  648
1371,  917,  867,  789
1372,  789,  100,  752
1373,  918,  866,  790
1374,  790,  383,  751
1375,  873,  791,  171
1376,  896,  195,  834
1377,  874,  792,   93
1378,  893,   94,  835
1379,  920,  872,  793
1380,  793,  150,  754
1381,  875,  794,  318
1382,  895,  294,  833
1383,  876,  795,  390
1384,  894,  389,  836
1385,  919,  871,  796
1386,  796,  339,  758
1387,  903,  797,  298
1388,  797,  322,  743
1389,  904,  798,  191
1390,  798,  167,  744
1391,  799,  154,  690
1392,  921,  879,  799
1393,  800,  130,  691
1394,  923,  881,  800
1395,  801,  359,  692
1396,  922,  880,  801
1397,  901,  802,  124
1398,  802,  123,  745
1399,  902,  803,  365
1400,  803,  366,  747
1401,  804,  335,  689
1402,  924,  882,  804
1403,  925,  805,  889
1404,  805,  197,  735
1405,  891,  806,  400
1406,  995,  806,  931
1407,  926,  807,  890
1408,  807,  292,  737
1409,  892,  808,   89
1410,  996,  808,  932
1411,  992,  809,   87
1412,  927,  887,  809
1413,  993,  930,  810
1414,  810,  244,  723
1415,  994,  929,  811
1416,  811,  245,  715
1417,  991,  812,  402
1418,  928,  888,  812
1419,  887,  813,   88
1420,  899,  892,  813
1421,  897,  814,  885
1422,  814,  221,  732
1423,  888,  815,  401
1424,  900,  891,  815
1425,  898,  816,  886
1426,  816,  268,  734
1427,  817,  605,  632
1428,  825,  817,   90
1429,  818,  620,  629
1430,  828,  818,  292
1431,  819,  610,  625
1432,  826,  819,  197
1433,  820,  615,  627
1434,  827,  820,  399
1435,  821,   87,  607
1436,  821,  608,  781
1437,  822,  269,  612
1438,  822,  613,  782
1439,  823,  402,  617
1440,  823,  618,  783
1441,  824,  220,  622
1442,  824,  623,  784
1443,  825,   91,  785
1444, 1001,  996,   98
1445,  935,  174,  838
1446,  826,  173,  786
1447,  827,  398,  787
1448, 1002,  995,  385
1449,  828,  316,  788
1450, 1004,  990,  291
1451,  829,   87,  821
1452,  835,  829,   86
1453,  940,  833,  294
1454,  830,  269,  822
1455,  836,  831,  403
1456, 1779,  831,  939
1457,  832,  220,  824
1458,  834,  832,  196
1459,  833,  293,  765
1460, 1034,  940,  294
1461,  834,  196,  766
1462, 1032,  937,  195
1463,  835,   86,  763
1464, 1031,  938,   94
1465,  836,  403,  764
1466, 1030,  939,  389
1467,  868,   99,  789
1468,  837,   91,  825
1469,  869,  174,  793
1470,  838,  173,  826
1471,  865,  384,  790
1472,  839,  398,  827
1473,  870,  315,  796
1474,  840,  316,  828
1475,  841,  311,  804
1476,  841,  689,  768
1477,  842,  178,  799
1478,  842,  690,  767
1479,  858,  693,  776
1480,  843,  177,  767
1481,  857,  694,  775
1482,  844,  312,  768
1483,  845,  360,  801
1484,  845,  692,  769
1485,  864,  696,  777
1486,  846,  368,  769
1487,  847,  129,  800
1488,  847,  691,  770
1489,  863,  695,  778
1490,  848,  113,  770
1491, 1133,  849,  296
1492,  849,  681,  771
1493, 1136,  850,  193
1494,  850,  682,  772
1495,  903,  851,  687
1496,  851,  297,  771
1497,  904,  852,  688
1498,  852,  192,  772
1499,  902,  853,  686
1500,  853,  373,  773
1501,  901,  854,  685
1502,  854,  108,  774
1503, 1134,  855,  121
1504,  855,  683,  774
1505, 1135,  856,  381
1506,  856,  684,  773
1507, 1099,  857,  313
1508,  857,  312,  844
1509, 1100,  858,  176
1510,  858,  177,  843
1511,  965,  859,  338
1512,  965,  948,  859
1513,  966,  860,  151
1514,  966,  947,  860
1515,  967,  861,   81
1516,  967,  945,  861
1517,  968,  862,   84
1518,  968,  946,  862
1519, 1101,  863,  116
1520,  863,  113,  848
1521, 1102,  864,  376
1522,  864,  368,  846
1523,  865,  790,  751
1524,  865,  761,  839
1525,  866,   81,  565
1526,  866,  383,  790
1527,  867,   84,  566
1528,  867,  100,  789
1529,  868,  789,  752
1530,  868,  759,  837
1531,  869,  793,  754
1532,  869,  760,  838
1533,  870,  796,  758
1534,  870,  762,  840
1535,  871,  338,  531
1536,  871,  339,  796
1537,  872,  151,  534
1538,  872,  150,  793
1539,  873,  171,  559
1540,  970,  873,  170
1541,  874,   93,  542
1542,  969,  874,   83
1543,  875,  318,  549
1544,  971,  875,  319
1545,  876,  390,  552
1546,  972,  876,   82
1547,  877,  743,  323
1548, 1055,  877,  299
1549,  878,  744,  166
1550, 1056,  878,  190
1551, 1175,  879,  179
1552,  879,  746,  799
1553, 1176,  880,  352
1554,  880,  750,  801
1555, 1177,  881,  137
1556,  881,  749,  800
1557, 1180,  882,  310
1558,  882,  748,  804
1559,  883,  745,  131
1560, 1054,  883,  132
1561,  884,  747,  358
1562, 1053,  884,  357
1563,  885,  245,  811
1564,  897,  885,  246
1565,  886,  244,  810
1566,  898,  886,  243
1567,  887,   88,  809
1568,  899,  887,   96
1569,  888,  401,  812
1570,  900,  888,  387
1571,  925,  889,  222
1572,  889,  221,  814
1573,  926,  890,  267
1574,  890,  268,  816
1575,  931,  891,  386
1576,  891,  400,  815
1577,  932,  892,   97
1578,  892,   89,  813
1579,  893,  763,  753
1580,  893,  792,   94
1581,  894,  764,  757
1582,  894,  795,  389
1583,  895,  765,  755
1584,  895,  794,  294
1585,  896,  766,  756
1586,  896,  791,  195
1587,  999,  897,  246
1588,  897,  222,  889
1589, 1000,  898,  243
1590,  898,  267,  890
1591,  997,  899,   96
1592,  899,   97,  892
1593,  998,  900,  387
1594,  900,  386,  891
1595,  901,  685,  802
1596, 1006,  901,  124
1597,  902,  686,  803
1598, 1005,  902,  365
1599,  903,  687,  797
1600, 1007,  903,  298
1601,  904,  688,  798
1602, 1008,  904,  191
1603,  905,  419,  530
1604,  905,   83,  542
1605,  906,   19,  534
1606,  906,  151,  544
1607,  907,  319,  549
1608,  907,   31,  449
1609,  908,  481,  535
1610,  908,   82,  552
1611,  909,   59,  531
1612,  909,  338,  554
1613,  910,  511,  558
1614,  910,  170,  559
1615,  911,   79,  566
1616,  911,   84,  573
1617,  912,   39,  565
1618,  912,   81,  576
1619,  951,  913,  297
1620, 1802,  849,  913
1621,  952,  914,  192
1622, 1803,  850,  914
1623, 1011,  949,  108
1624, 1804,  855,  915
1625, 1012,  950,  373
1626, 1805,  856,  916
1627,  988,  917,   99
1628,  976,  106,  968
1629,  987,  918,  384
1630,  975,  396,  967
1631,  981,  919,  315
1632,  973,  314,  965
1633,  982,  920,  174
1634,  974,  175,  966
1635,  956,  921,  178
1636,  921,  179,  879
1637, 1014,  954,  360
1638,  922,  352,  880
1639, 1015,  955,  129
1640,  923,  137,  881
1641,  953,  924,  311
1642,  924,  310,  882
1643,  963,  925,  222
1644,  989,  925,  198
1645,  964,  926,  267
1646,  990,  926,  291
1647,  961,  927,   95
1648,  927,   96,  887
1649,  962,  928,  388
1650,  928,  387,  888
1651,  959,  929,  270
1652,  929,  246,  885
1653,  960,  930,  219
1654,  930,  243,  886
1655,  957,  931,  386
1656,  995,  931,  385
1657,  958,  932,   97
1658,  996,  932,   98
1659, 1001,  825,   90
1660, 1035,  933,   98
1661, 1002,  827,  399
1662, 1036,  934,  385
1663, 1003,  826,  197
1664, 1033,  935,  198
1665, 1004,  828,  292
1666, 1029,  936,  291
1667, 1778,  219,  993
1668,  937,  832,  834
1669, 1776,   95,  992
1670,  938,  829,  835
1671, 1779,  388,  991
1672,  939,  831,  836
1673, 1777,  270,  994
1674,  940,  830,  833
1675,  983,  941,  194
1676,  941,  195,  791
1677,  984,  942,  295
1678,  942,  294,  794
1679,  985,  943,  101
1680,  943,   94,  792
1681,  986,  944,  391
1682,  944,  389,  795
1683,  979,  945,  396
1684,  945,  376,  777
1685,  980,  946,  106
1686,  946,  116,  778
1687,  977,  947,  175
1688,  947,  176,  776
1689,  978,  948,  314
1690,  948,  313,  775
1691, 1072,  949, 1011
1692, 1804,  949, 1141
1693, 1073,  950, 1012
1694, 1805,  950, 1142
1695, 1009,  951,  297
1696, 1143,  951, 1074
1697, 1010,  952,  192
1698, 1144,  952, 1075
1699, 1013,  953,  311
1700, 1146,  953, 1082
1701, 1083,  954, 1014
1702, 1796,  922,  954
1703, 1086,  955, 1015
1704, 1795,  923,  955
1705, 1016,  956,  178
1706, 1152,  956, 1087
1707, 1021,  957,  386
1708, 1157,  957, 1093
1709, 1022,  958,   97
1710, 1158,  958, 1094
1711, 1096,  247, 1024
1712,  959,  246,  929
1713, 1159, 1108,  218
1714, 1095,  242, 1023
1715, 1153, 1107,  102
1716, 1089, 1017,  961
1717, 1090, 1018,  962
1718,  962,  387,  928
1719, 1091, 1019,  223
1720,  963,  198,  925
1721, 1020,  964,  267
1722, 1092, 1020,  266
1723,  973,  338,  871
1724,  965,  314,  948
1725,  974,  151,  872
1726,  966,  175,  947
1727,  975,   81,  866
1728,  967,  396,  945
1729,  976,   84,  867
1730,  968,  106,  946
1731, 1041,  969,   83
1732,  969,  101,  943
1733, 1042,  970,  170
1734,  970,  194,  941
1735, 1043,  971,  319
1736,  971,  295,  942
1737, 1044,  972,   82
1738,  972,  391,  944
1739,  973,  871,  919
1740,  973,  919,  314
1741,  974,  872,  920
1742,  974,  920,  175
1743,  975,  866,  918
1744,  975,  918,  396
1745,  976,  867,  917
1746,  976,  917,  106
1747, 1161, 1097,  977
1748, 1097, 1025,  977
1749, 1098, 1026,  978
1750,  978,  313,  948
1751, 1103,  377, 1027
1752,  979,  376,  945
1753,  980,  116,  946
1754, 1167, 1104,  980
1755, 1813, 1109, 1162
1756, 1813,  919,  981
1757, 1033,  982,  174
1758, 1814, 1105, 1161
1759,  983,  195,  941
1760, 1171, 1108,  983
1761, 1172, 1110,  984
1762, 1110, 1034,  984
1763, 1107,   95, 1031
1764,  985,   94,  943
1765, 1106,  388, 1030
1766,  986,  389,  944
1767, 1112, 1036,  385
1768, 1816,  918,  987
1769, 1815,  917,  988
1770, 1035,  988,   99
1771, 1003,  198,  935
1772,  989,  197,  805
1773, 1004,  291,  936
1774,  990,  292,  807
1775, 1779,  991,  402
1776,  991,  388,  928
1777, 1776,  992,   87
1778,  992,   95,  927
1779, 1778,  993,  220
1780,  993,  219,  930
1781, 1777,  994,  269
1782,  994,  270,  929
1783, 1002,  385,  934
1784,  995,  399,  806
1785, 1001,   98,  933
1786,  996,   90,  808
1787, 1017,  997,   96
1788, 1247, 1022,  997
1789, 1018,  998,  387
1790, 1248, 1021,  998
1791, 1246,  999, 1024
1792,  999,  222,  897
1793, 1023, 1000,  243
1794, 1245, 1000, 1023
1795, 1001,  933,  825
1796, 1001,   90,  996
1797, 1002,  934,  827
1798, 1002,  399,  995
1799, 1003,  935,  826
1800, 1003,  197,  989
1801, 1004,  936,  828
1802, 1004,  292,  990
1803, 1251, 1012, 1038
1804, 1005,  373,  853
1805, 1252, 1011, 1037
1806, 1006,  108,  854
1807, 1039, 1007,  298
1808, 1039, 1009, 1007
1809, 1008,  192,  852
1810, 1040, 1008,  191
1811, 1074, 1009,  273
1812, 1009,  297, 1007
1813, 1075, 1010,  216
1814, 1010,  192, 1008
1815, 1072, 1011,  109
1816, 1011,  108, 1006
1817, 1073, 1012,  372
1818, 1012,  373, 1005
1819, 1221, 1081,  312
1820, 1082, 1013,  287
1821, 1313, 1014, 1150
1822, 1083, 1014,  361
1823, 1149,  128, 1015
1824, 1086, 1015,  128
1825, 1224, 1088,  177
1826, 1087, 1016,  202
1827, 1247, 1017,  103
1828, 1017,   96,  961
1829, 1248, 1018,  393
1830, 1018,  387,  962
1831, 1019,  222,  999
1832, 1409, 1091,  223
1833, 1020,  267, 1000
1834, 1408, 1092,  266
1835, 1021,  386,  998
1836, 1413, 1093,  394
1837, 1022,   97,  997
1838, 1412, 1094,  104
1839, 1245, 1023,  242
1840, 1023,  243,  960
1841, 1246, 1024,  247
1842, 1024,  246,  959
1843, 1164, 1100, 1025
1844, 1025,  176,  977
1845, 1163, 1099, 1026
1846, 1026,  313,  978
1847, 1165, 1102, 1027
1848, 1027,  376,  979
1849, 1166, 1101, 1028
1850, 1028,  116,  980
1851, 1029,  315,  936
1852, 1155, 1109,  291
1853, 1030,  388,  939
1854, 1030,  389,  986
1855, 1031,   95,  938
1856, 1031,   94,  985
1857, 1032,  219,  937
1858, 1032,  195,  983
1859, 1033,  174,  935
1860, 1156, 1105,  198
1861, 1034,  270,  940
1862, 1034,  294,  984
1863, 1035,   99,  933
1864, 1158, 1111,   98
1865, 1036,  384,  934
1866, 1157, 1112,  385
1867, 1066, 1037,  124
1868, 1252, 1037,  125
1869, 1065, 1038,  365
1870, 1251, 1038,  364
1871, 1067, 1039,  298
1872, 1250, 1039,  274
1873, 1068, 1040,  191
1874, 1249, 1040,  215
1875, 1114,   83,  530
1876, 1198, 1041, 1134
1877, 1136, 1058,  850
1878, 1042,  194,  970
1879, 1043,  295,  971
1880, 1115,  319,  548
1881, 1044,  391,  972
1882, 1116,   82,  535
1883, 1077, 1045,  324
1884, 1045,  323,  657
1885, 1076, 1046,  165
1886, 1046,  166,  661
1887, 1080, 1047,  351
1888, 1119, 1047,  342
1889, 1079, 1048,  138
1890, 1120, 1048,  147
1891, 1069, 1049,  140
1892, 1049,  131,  680
1893, 1071, 1050,  334
1894, 1122, 1050,  333
1895, 1078, 1051,  155
1896, 1121, 1051,  156
1897, 1070, 1052,  349
1898, 1052,  358,  674
1899, 1137, 1065, 1053
1900, 1053,  365,  803
1901, 1138, 1066, 1054
1902, 1054,  124,  802
1903, 1139, 1055,  299
1904, 1055,  298,  797
1905, 1140, 1056,  190
1906, 1056,  191,  798
1907, 1133, 1061, 1057
1908, 1057,  320,  681
1909, 1136, 1062, 1058
1910, 1058,  169,  682
1911, 1134, 1063, 1059
1912, 1059,  122,  683
1913, 1135, 1064, 1060
1914, 1060,  382,  684
1915, 1115, 1061, 1043
1916, 1061,  320, 1057
1917, 1113, 1062, 1042
1918, 1062,  169, 1058
1919, 1114, 1063, 1041
1920, 1063,  122, 1059
1921, 1116, 1064, 1044
1922, 1064,  382, 1060
1923, 1191, 1065, 1137
1924, 1065,  365, 1053
1925, 1192, 1066, 1138
1926, 1066,  124, 1054
1927, 1139, 1067, 1055
1928, 1787, 1039, 1067
1929, 1140, 1068, 1056
1930, 1788, 1040, 1068
1931, 1069,  131, 1049
1932, 1669, 1230,  140
1933, 1231,  357, 1179
1934, 1070,  358, 1052
1935, 1180, 1071,  334
1936, 1444, 1071, 1232
1937, 1129, 1072,  109
1938, 1141, 1072, 1129
1939, 1130, 1073,  372
1940, 1142, 1073, 1130
1941, 1131, 1074,  273
1942, 1143, 1074, 1131
1943, 1132, 1075,  216
1944, 1144, 1075, 1132
1945, 1668, 1225,  165
1946, 1225, 1173, 1076
1947, 1671, 1226,  324
1948, 1226, 1174, 1077
1949, 1078,  156, 1051
1950, 1175, 1078,  155
1951, 1177, 1079,  138
1952, 1283, 1177,  137
1953, 1282, 1176,  352
1954, 1080,  342, 1047
1955, 1081,  311,  841
1956, 1221, 1205,  288
1957, 1125, 1082,  287
1958, 1146, 1082, 1125
1959, 1127, 1083,  361
1960, 1147, 1083, 1127
1961, 1084,  360,  845
1962, 1223, 1207,  369
1963, 1085,  129,  847
1964, 1222, 1208,  112
1965, 1126, 1086,  128
1966, 1148, 1086, 1126
1967, 1128, 1087,  202
1968, 1152, 1087, 1128
1969, 1088,  178,  842
1970, 1224, 1206,  201
1971, 1153,  961,   95
1972, 1395, 1089,  102
1973, 1154,  962,  388
1974, 1394, 1090,  392
1975, 1156,  199, 1105
1976, 1091,  963, 1019
1977, 1155,  290, 1109
1978, 1092,  964, 1020
1979, 1157,  395, 1112
1980, 1093,  957, 1021
1981, 1158,  105, 1111
1982, 1094,  958, 1022
1983, 1159,  960,  219
1984, 1392, 1095,  218
1985, 1160,  959,  270
1986, 1393, 1096,  271
1987, 1161,  977,  175
1988, 1316, 1097,  199
1989, 1162,  978,  314
1990, 1315, 1098,  290
1991, 1205, 1099, 1163
1992, 1099,  312,  857
1993, 1206, 1100, 1164
1994, 1100,  177,  858
1995, 1208, 1101, 1166
1996, 1101,  113,  863
1997, 1207, 1102, 1165
1998, 1102,  368,  864
1999, 1168,  979,  396
2000, 1322, 1103,  395
2001, 1167,  980,  106
2002, 1321, 1104,  105
2003, 1161, 1105,  199
2004, 1105,  982, 1033
2005, 1169,  986,  391
2006, 1154,  392, 1090
2007, 1170,  985,  101
2008, 1153,  102, 1089
2009, 1171,  983,  194
2010, 1159,  218, 1095
2011, 1162, 1109,  290
2012, 1109,  981, 1029
2013, 1172,  984,  295
2014, 1160,  271, 1096
2015, 1167, 1111,  105
2016, 1111,  988, 1035
2017, 1168, 1112,  395
2018, 1112,  987, 1036
2019, 1113, 1042,  170
2020, 1113,  558,  709
2021, 1114, 1041,   83
2022, 1114,  530,  700
2023, 1115, 1043,  319
2024, 1115,  548,  702
2025, 1116, 1044,   82
2026, 1116,  535,  707
2027, 1239,  341, 1187
2028, 1117,  324, 1045
2029, 1240,  148, 1188
2030, 1118,  165, 1046
2031, 1187, 1119,  342
2032, 1119,  341,  667
2033, 1188, 1120,  147
2034, 1120,  148,  668
2035, 1233, 1186,  139
2036, 1121,  139,  677
2037, 1185, 1122,  333
2038, 1122,  350,  676
2039, 1186, 1123,  139
2040, 1123,  140, 1049
2041, 1238,  350, 1185
2042, 1124,  349, 1052
2043, 1209, 1125,  287
2044, 1389, 1125, 1261
2045, 1263, 1211,  127
2046, 1148, 1126,  136
2047, 1210, 1127,  361
2048, 1264, 1210,  362
2049, 1212, 1128,  202
2050, 1388, 1128, 1267
2051, 1275, 1217,  110
2052, 1141, 1129,  120
2053, 1276, 1218,  371
2054, 1142, 1130,  380
2055, 1219, 1131,  273
2056, 1396, 1131, 1274
2057, 1220, 1132,  216
2058, 1397, 1132, 1273
2059, 1197, 1196,  295
2060, 1133, 1043, 1061
2061, 1198, 1194,  101
2062, 1134, 1041, 1063
2063, 1199, 1193,  391
2064, 1135, 1044, 1064
2065, 1200, 1195,  194
2066, 1136, 1042, 1062
2067, 1204, 1137,  357
2068, 1204, 1191, 1137
2069, 1203, 1138,  132
2070, 1203, 1192, 1138
2071, 1201, 1139,  299
2072, 1201, 1189, 1139
2073, 1202, 1140,  190
2074, 1202, 1190, 1140
2075, 1241, 1194, 1198
2076, 1804, 1141,  121
2077, 1242, 1193, 1199
2078, 1805, 1142,  381
2079, 1243, 1196, 1197
2080, 1802, 1143,  296
2081, 1244, 1195, 1200
2082, 1803, 1144,  193
2083, 1312, 1262,  287
2084, 1145, 1013, 1081
2085, 1237, 1146,  286
2086, 1797, 1146, 1237
2087, 1235, 1147,  353
2088, 1796, 1147, 1235
2089, 1234, 1148,  136
2090, 1795, 1148, 1234
2091, 1266, 1149,  112
2092, 1149, 1015, 1085
2093, 1313, 1265,  361
2094, 1150, 1014, 1084
2095, 1314, 1268,  202
2096, 1151, 1016, 1088
2097, 1236, 1152,  203
2098, 1794, 1152, 1236
2099, 1153, 1089,  961
2100, 1153,   95, 1107
2101, 1154, 1090,  962
2102, 1154,  388, 1106
2103, 1155,  291,  964
2104, 1155, 1092,  290
2105, 1156,  198,  963
2106, 1156, 1091,  199
2107, 1157,  385,  957
2108, 1157, 1093,  395
2109, 1158,   98,  958
2110, 1158, 1094,  105
2111, 1159, 1095,  960
2112, 1159,  219, 1108
2113, 1160, 1096,  959
2114, 1160,  270, 1110
2115, 1814, 1161,  175
2116, 1161,  199, 1097
2117, 1813, 1162,  314
2118, 1162,  290, 1098
2119, 1213, 1163,  289
2120, 1205, 1163,  288
2121, 1214, 1164,  200
2122, 1206, 1164,  201
2123, 1215, 1165,  377
2124, 1207, 1165,  369
2125, 1216, 1166,  117
2126, 1208, 1166,  112
2127, 1815, 1167,  106
2128, 1167,  105, 1104
2129, 1816, 1168,  396
2130, 1168,  395, 1103
2131, 1193, 1169,  391
2132, 1460, 1106, 1169
2133, 1194, 1170,  101
2134, 1459, 1107, 1170
2135, 1200,  194, 1042
2136, 1458, 1108, 1171
2137, 1197,  295, 1043
2138, 1457, 1110, 1172
2139, 1173,  190,  878
2140, 1173,  166, 1076
2141, 1174,  299,  877
2142, 1174,  323, 1077
2143, 1175,  155,  879
2144, 1281, 1227, 1175
2145, 1176,  351,  880
2146, 1282, 1228, 1176
2147, 1177,  138,  881
2148, 1283, 1229, 1177
2149, 1178,  132,  883
2150, 1178,  131, 1069
2151, 1179,  357,  884
2152, 1179,  358, 1070
2153, 1180,  334,  882
2154, 1284, 1232, 1180
2155, 1181,   35,  456
2156, 1181,  456,  667
2157, 1182,  518,  668
2158, 1182,  148,  666
2159, 1183,   15,  677
2160, 1183,  139,  670
2161, 1184,   55,  676
2162, 1184,  350,  669
2163, 1185,  350, 1122
2164, 1309, 1253, 1185
2165, 1233,  139, 1121
2166, 1789, 1186, 1254
2167, 1310, 1255, 1187
